 18058	1 82.208115 693.370435 364.348365
 18059	1 82.222970 699.053275 315.172932
 18060	1 82.224403 675.263096 302.791194
 18061	1 82.229903 626.891055 81.634454
 18062	1 82.231488 692.542599 198.341094
 18063	1 82.244649 729.027722 105.627207
 18064	1 82.244649 729.488991 111.347748
 18065	1 82.246285 692.798561 175.003572
 18066	1 82.248781 729.186974 180.987865
 18067	1 82.255322 633.131011 99.120576
 18068	1 82.257254 603.026246 374.647798
 18069	1 82.268172 645.015900 132.098819
 18070	1 82.269237 657.420228 63.857495
 18071	1 82.271060 728.801406 362.537721
 18072	1 82.292639 615.466996 197.462767
 18073	1 82.293855 651.008378 363.775553
 18074	1 82.293960 741.434836 326.423007
 18075	1 82.295365 710.951497 395.433146
 18076	1 82.296222 716.834535 196.212002
 18077	1 82.297334 686.795368 63.202954
 18078	1 82.299868 740.887210 227.958633
 18079	1 82.299994 609.257052 151.064651
 18080	1 82.300173 657.428477 290.077444
 18081	1 82.301488 711.396972 15.499802
 18082	1 82.305112 717.380276 303.819806
 18083	1 82.308650 639.386844 22.438410
 18084	1 82.315576 614.611156 91.787918
 18085	1 82.319500 644.643910 181.242978
 18086	1 82.320702 729.332670 224.817185
 18087	1 82.323234 692.998859 8.128200
 18088	1 82.328667 621.162194 59.087913
 18089	1 82.328667 621.448245 64.808454
 18090	1 82.330645 609.087627 108.590718
 18091	1 82.348773 741.271692 260.209611
 18092	1 82.350894 716.880736 82.016745
 18093	1 82.353351 729.143133 280.774764
 18094	1 82.361575 638.814655 393.192593
 18095	1 82.364154 723.057843 347.609845
 18096	1 82.372938 681.008999 51.255391
 18097	1 82.393544 693.436759 62.402661
 18098	1 82.396778 657.341277 162.169124
 18099	1 82.415630 656.905141 205.721244
 18100	1 82.419347 692.943176 281.982735
 18101	1 82.425077 699.446993 153.374493
 18102	1 82.426407 626.888551 2.977766
 18103	1 82.441104 711.206025 347.705458
 18104	1 82.445805 609.444155 330.680517
 18105	1 82.445814 626.731776 285.092219
 18106	1 82.466740 633.319051 280.125330
 18107	1 82.468109 680.728719 287.769241
 18108	1 82.471367 639.073654 320.059587
 18109	1 82.473997 663.428055 134.590994
 18110	1 82.474769 735.040111 378.655585
 18111	1 82.479388 692.706603 21.287897
 18112	1 82.479388 693.332040 15.567356
 18113	1 82.480045 681.257269 397.093130
 18114	1 82.485101 657.115314 20.679653
 18115	1 82.486534 717.243241 262.494809
 18116	1 82.494082 746.504582 376.760196
 18117	1 82.494082 746.900493 371.039655
 18118	1 82.496325 638.816813 173.124992
 18119	1 82.498058 746.861109 266.456541
 18120	1 82.498058 747.428508 260.736000
 18121	1 82.499664 627.203161 196.123921
 18122	1 82.502244 638.790780 303.441378
 18123	1 82.524528 656.551532 359.685470
 18124	1 82.524528 656.684556 353.964928
 18125	1 82.525064 669.055716 56.770294
 18126	1 82.536578 734.723065 84.087194
 18127	1 82.538521 621.354231 381.907162
 18128	1 82.538904 686.898028 211.314870
 18129	1 82.544663 740.594755 131.950158
 18130	1 82.549614 680.968805 13.634515
 18131	1 82.549614 681.059968 19.355056
 18132	1 82.568644 729.136167 249.436878
 18133	1 82.570974 608.603878 223.952339
 18134	1 82.571797 693.212006 104.484044
 18135	1 82.573585 686.882386 344.131940
 18136	1 82.576035 723.105237 299.762963
 18137	1 82.578760 663.197805 392.177723
 18138	1 82.580018 663.409004 47.460573
 18139	1 82.580536 746.554984 397.106722
 18140	1 82.591070 735.438508 296.157259
 18141	1 82.594036 651.186690 239.948181
 18142	1 82.599109 746.868970 109.794222
 18143	1 82.599656 675.156860 20.498910
 18144	1 82.613649 639.208772 343.132313
 18145	1 82.630730 692.558364 92.492370
 18146	1 82.652110 644.527526 102.449377
 18147	1 82.652589 681.104891 329.406764
 18148	1 82.653088 747.363857 101.120934
 18149	1 82.653910 692.640835 382.473530
 18150	1 82.658041 668.795107 133.272816
 18151	1 82.674129 722.668997 79.624697
 18152	1 82.679344 675.122008 63.376379
 18153	1 82.683137 681.068562 101.561499
 18154	1 82.688071 710.722403 376.713358
 18155	1 82.689977 644.737731 396.536658
 18156	1 82.694788 663.311390 317.860144
 18157	1 82.695166 716.568941 342.421772
 18158	1 82.695621 698.576275 43.552958
 18159	1 82.708975 602.635340 184.286968
 18160	1 82.718825 711.275356 255.772572
 18161	1 82.721399 603.475292 169.910417
 18162	1 82.722741 627.367685 72.769881
 18163	1 82.725735 614.918694 387.278225
 18164	1 82.725735 615.152443 381.557684
 18165	1 82.728845 698.976942 234.382553
 18166	1 82.744043 603.221482 268.140969
 18167	1 82.755099 632.693461 29.371406
 18168	1 82.759854 651.051123 375.121750
 18169	1 82.785151 710.828970 225.069343
 18170	1 82.787375 711.146830 29.420280
 18171	1 82.789589 728.537114 8.531509
 18172	1 82.791998 621.058061 350.241988
 18173	1 82.792520 693.396142 243.231781
 18174	1 82.794454 651.184247 328.774260
 18175	1 82.797722 704.915404 227.966073
 18176	1 82.802341 705.318675 193.151297
 18177	1 82.803783 668.850906 292.873159
 18178	1 82.810367 728.906492 83.867355
 18179	1 82.812595 674.842434 46.644725
 18180	1 82.814875 716.651060 223.454929
 18181	1 82.818005 711.141584 370.663152
 18182	1 82.818273 699.355118 167.026925
 18183	1 82.819042 638.589436 281.367128
 18184	1 82.819042 639.193605 273.551805
 18185	1 82.819167 686.507857 91.152985
 18186	1 82.825912 669.296141 238.485438
 18187	1 82.838000 626.698031 105.426120
 18188	1 82.839206 729.431078 373.009220
 18189	1 82.843598 735.215432 243.133855
 18190	1 82.843598 735.369208 232.006940
 18191	1 82.845694 680.959084 142.526333
 18192	1 82.846327 746.639757 282.466740
 18193	1 82.856132 711.265475 48.636121
 18194	1 82.861294 686.996793 274.853664
 18195	1 82.876919 675.257884 357.134673
 18196	1 82.878931 740.955658 239.542152
 18197	1 82.879518 608.606408 30.086236
 18198	1 82.879608 651.126953 396.912165
 18199	1 82.887261 656.623454 344.206276
 18200	1 82.894138 657.195393 329.773384
 18201	1 82.894138 669.327589 49.462957
 18202	1 82.898647 735.219883 122.776890
 18203	1 82.901062 740.623422 309.045153
 18204	1 82.903096 680.544240 61.123092
 18205	1 82.909552 633.439819 79.767218
 18206	1 82.910142 740.913815 291.365872
 18207	1 82.912514 728.720499 98.222786
 18208	1 82.913591 626.765784 314.036727
 18209	1 82.922132 741.148074 193.017610
 18210	1 82.933784 645.028053 247.867215
 18211	1 82.934522 740.819136 370.251507
 18212	1 82.934742 645.228414 52.114666
 18213	1 82.935501 741.247711 102.962913
 18214	1 82.936763 681.172898 118.614365
 18215	1 82.946539 627.455147 63.828825
 18216	1 82.961341 746.667745 167.819780
 18217	1 82.961517 734.521632 194.957050
 18218	1 82.961861 704.759195 315.650499
 18219	1 82.965038 651.258728 48.641904
 18220	1 82.974958 705.153720 99.406292
 18221	1 82.978049 662.985173 242.772035
 18222	1 82.985822 663.499011 267.772740
 18223	1 83.005860 698.798078 379.895451
 18224	1 83.005860 699.077208 396.742907
 18225	1 83.005860 699.456049 385.615993
 18226	1 83.015411 632.547736 267.688167
 18227	1 83.016806 608.584470 139.209541
 18228	1 83.017734 651.308096 138.781114
 18229	1 83.025938 633.218316 334.265113
 18230	1 83.035142 674.999992 2.656386
 18231	1 83.044736 614.812969 76.245586
 18232	1 83.044917 620.670118 144.901888
 18233	1 83.050884 668.561417 177.880576
 18234	1 83.051602 603.308486 237.154504
 18235	1 83.066309 663.443487 211.905519
 18236	1 83.067079 620.504632 111.663909
 18237	1 83.067079 620.830196 122.790824
 18238	1 83.070131 608.513451 63.092571
 18239	1 83.070131 608.606100 68.813113
 18240	1 83.074880 735.006193 287.026248
 18241	1 83.077019 722.966636 269.288556
 18242	1 83.086787 698.852790 192.450720
 18243	1 83.101372 735.318737 60.398785
 18244	1 83.103024 620.999182 189.616259
 18245	1 83.114925 656.894997 149.233338
 18246	1 83.115231 608.857344 13.844061
 18247	1 83.123838 674.620178 205.447955
 18248	1 83.133074 675.055429 79.355845
 18249	1 83.134603 686.794584 44.835076
 18250	1 83.136570 620.765095 25.365645
 18251	1 83.139582 716.646570 14.356600
 18252	1 83.146606 698.713142 367.341994
 18253	1 83.149530 620.844414 250.055982
 18254	1 83.153323 669.001759 218.304765
 18255	1 83.153560 699.113003 68.675467
 18256	1 83.154550 704.587502 297.691086
 18257	1 83.157088 651.269590 55.367800
 18258	1 83.160006 698.630892 257.902869
 18259	1 83.162701 704.525993 40.085352
 18260	1 83.163883 686.536184 71.648909
 18261	1 83.167904 627.435405 331.164371
 18262	1 83.181305 686.821285 234.940371
 18263	1 83.182857 728.954194 70.128754
 18264	1 83.192506 674.681123 117.520646
 18265	1 83.194680 627.127968 14.219435
 18266	1 83.196246 747.055707 183.235704
 18267	1 83.205252 692.840617 47.562118
 18268	1 83.206713 656.832177 229.525641
 18269	1 83.217959 710.542491 202.991890
 18270	1 83.222542 627.068218 128.898588
 18271	1 83.223939 735.117767 320.184307
 18272	1 83.227624 650.621100 185.757977
 18273	1 83.244586 668.966904 70.552613
 18274	1 83.250962 614.597152 372.452880
 18275	1 83.250962 615.400453 362.921627
 18276	1 83.253886 729.134466 146.832777
 18277	1 83.255391 608.981698 382.029703
 18278	1 83.255391 609.423645 391.560956
 18279	1 83.255437 717.331850 386.169498
 18280	1 83.263991 645.474855 39.251239
 18281	1 83.264729 747.283032 29.731228
 18282	1 83.266644 668.713555 104.115071
 18283	1 83.272470 668.545259 319.257359
 18284	1 83.274773 602.786018 334.340502
 18285	1 83.281309 704.960105 54.251818
 18286	1 83.285580 693.240886 192.167035
 18287	1 83.299495 657.065890 155.995836
 18288	1 83.304134 717.184123 112.034788
 18289	1 83.304618 747.111918 234.944198
 18290	1 83.310037 699.344836 292.630113
 18291	1 83.314177 615.487575 349.307491
 18292	1 83.316110 626.797924 165.722294
 18293	1 83.317092 686.601320 4.641442
 18294	1 83.332291 656.765494 308.377499
 18295	1 83.335091 644.983405 206.741195
 18296	1 83.336265 615.121881 234.085468
 18297	1 83.344512 699.141252 7.993845
 18298	1 83.346762 716.662232 44.159846
 18299	1 83.350139 699.229139 186.139994
 18300	1 83.366849 644.976759 200.109336
 18301	1 83.372596 669.399904 206.648038
 18302	1 83.387743 626.863321 208.575030
 18303	1 83.392329 657.293835 251.571584
 18304	1 83.399890 716.628372 288.953189
 18305	1 83.401877 728.889128 345.939537
 18306	1 83.408302 645.251494 223.265982
 18307	1 83.423465 728.955693 139.849818
 18308	1 83.436458 741.043607 167.133225
 18309	1 83.436809 609.361175 342.816954
 18310	1 83.440328 650.987673 8.784347
 18311	1 83.443642 620.646093 376.184968
 18312	1 83.445727 638.547898 358.742270
 18313	1 83.450643 615.163752 4.234815
 18314	1 83.451945 656.597223 184.590424
 18315	1 83.454818 692.836469 74.139407
 18316	1 83.457609 645.463365 271.645182
 18317	1 83.458303 741.126513 123.276870
 18318	1 83.459663 674.615146 383.463359
 18319	1 83.468050 644.934359 74.767956
 18320	1 83.468050 645.170801 69.047414
 18321	1 83.477380 698.529955 308.825813
 18322	1 83.487340 669.400528 385.833859
 18323	1 83.496949 650.569573 233.757013
 18324	1 83.506026 728.681005 218.136480
 18325	1 83.506595 614.983930 186.412228
 18326	1 83.516478 614.655175 213.394535
 18327	1 83.517127 687.204648 31.993819
 18328	1 83.519390 699.374654 78.015803
 18329	1 83.544836 620.815231 77.476244
 18330	1 83.553332 614.883317 291.610403
 18331	1 83.556950 675.343018 310.611494
 18332	1 83.569026 681.155019 85.095846
 18333	1 83.572173 620.598760 202.328628
 18334	1 83.575347 693.252451 157.370811
 18335	1 83.576054 663.426506 179.181358
 18336	1 83.577872 603.422959 315.031554
 18337	1 83.581774 656.579312 274.832005
 18338	1 83.583272 692.756837 308.131992
 18339	1 83.598393 687.192761 378.819356
 18340	1 83.599040 608.711312 43.868555
 18341	1 83.614452 735.456235 265.125528
 18342	1 83.615379 645.483262 126.417704
 18343	1 83.622668 657.059120 12.425906
 18344	1 83.624858 711.163110 114.005885
 18345	1 83.626651 614.566592 113.789547
 18346	1 83.626895 692.810262 81.010319
 18347	1 83.647201 609.430776 156.745766
 18348	1 83.666667 728.701227 60.997743
 18349	1 83.673196 693.447757 111.698867
 18350	1 83.673494 651.476252 383.795038
 18351	1 83.674600 704.875262 179.114693
 18352	1 83.680936 747.207138 91.427827
 18353	1 83.689972 627.316982 56.602539
 18354	1 83.690638 602.773199 3.038749
 18355	1 83.695621 638.530982 217.430655
 18356	1 83.695621 639.155839 206.691807
 18357	1 83.697062 722.765494 122.123485
 18358	1 83.697062 723.233333 116.402943
 18359	1 83.701316 680.756094 5.088661
 18360	1 83.704633 681.385305 245.039160
 18361	1 83.706264 722.782587 186.265403
 18362	1 83.715456 644.645218 293.095974
 18363	1 83.732244 716.727267 146.064618
 18364	1 83.735857 663.459165 251.158743
 18365	1 83.736871 656.946742 219.657940
 18366	1 83.739200 609.407704 372.898692
 18367	1 83.743986 657.089417 167.850239
 18368	1 83.751618 651.026893 116.065114
 18369	1 83.752170 602.516167 41.017937
 18370	1 83.756941 650.757419 103.537494
 18371	1 83.756941 650.848994 110.336845
 18372	1 83.759632 603.220434 155.420065
 18373	1 83.759833 644.654994 370.748019
 18374	1 83.768368 687.166299 137.468973
 18375	1 83.768499 711.365483 98.216960
 18376	1 83.770398 711.060188 213.052356
 18377	1 83.772285 699.265144 147.693378
 18378	1 83.774671 728.568795 38.022286
 18379	1 83.774808 645.482381 63.127753
 18380	1 83.779636 675.491139 350.961385
 18381	1 83.783264 668.521514 356.519807
 18382	1 83.807571 615.176963 159.977609
 18383	1 83.824034 662.836683 57.503152
 18384	1 83.827149 698.879756 224.247503
 18385	1 83.829232 735.174622 112.589783
 18386	1 83.833808 735.095566 4.502451
 18387	1 83.870659 614.806112 227.853817
 18388	1 83.871133 728.734360 266.908960
 18389	1 83.872272 657.351932 316.784932
 18390	1 83.876558 740.805311 222.215853
 18391	1 83.888325 644.948119 31.841122
 18392	1 83.890965 632.732834 380.045388
 18393	1 83.890965 633.346306 374.324846
 18394	1 83.897829 614.782718 243.234823
 18395	1 83.898303 735.138365 20.280286
 18396	1 83.900428 669.199583 300.312176
 18397	1 83.905493 734.963547 130.242039
 18398	1 83.908387 608.544717 182.632408
 18399	1 83.916973 693.347974 136.060551
 18400	1 83.919499 639.359927 134.642573
 18401	1 83.927558 626.852792 293.207037
 18402	1 83.931706 728.567075 291.570944
 18403	1 83.933056 740.741536 11.295385
 18404	1 83.936171 704.978566 114.393631
 18405	1 83.938547 704.963688 126.307502
 18406	1 83.942668 716.606010 125.682235
 18407	1 83.943746 717.158817 213.569610
 18408	1 83.944304 711.279035 180.430406
 18409	1 83.950256 686.781263 121.122326
 18410	1 83.956735 651.130001 85.316127
 18411	1 83.956735 651.234961 79.595586
 18412	1 83.961979 746.679177 6.358489
 18413	1 83.964891 747.427267 52.956554
 18414	1 83.973401 638.884885 382.442693
 18415	1 83.973461 626.931605 39.916683
 18416	1 83.976973 746.738997 135.089652
 18417	1 83.979005 651.108186 26.827869
 18418	1 83.979021 632.783726 86.525513
 18419	1 83.980209 686.663084 250.520754
 18420	1 83.984493 729.256455 314.031703
 18421	1 83.992236 705.155435 246.434156
 18422	1 83.995725 614.931527 121.096884
 18423	1 84.001117 693.244603 388.154645
 18424	1 84.006476 693.093466 232.181242
 18425	1 84.025851 668.625123 326.197028
 18426	1 84.029205 746.627181 75.417628
 18427	1 84.042373 717.463998 348.102887
 18428	1 84.043206 633.421484 392.669093
 18429	1 84.050797 710.726593 244.879068
 18430	1 84.052663 615.282185 257.215836
 18431	1 84.055900 705.336261 383.769201
 18432	1 84.055900 705.397138 375.953878
 18433	1 84.071874 747.391883 204.829687
 18434	1 84.072437 747.489482 364.774728
 18435	1 84.074403 638.649480 235.649149
 18436	1 84.079812 603.257114 98.494482
 18437	1 84.084687 663.134363 82.115563
 18438	1 84.084836 632.546552 66.792339
 18439	1 84.086831 608.729414 246.749466
 18440	1 84.086831 608.986080 255.480235
 18441	1 84.089840 704.916112 72.255913
 18442	1 84.094593 723.122867 335.287636
 18443	1 84.095508 608.565295 309.219036
 18444	1 84.097245 747.481151 145.317491
 18445	1 84.101769 674.694063 270.782988
 18446	1 84.101769 674.711564 262.052218
 18447	1 84.101769 675.053676 254.236895
 18448	1 84.104431 705.052488 187.387739
 18449	1 84.112175 615.180812 317.439416
 18450	1 84.115075 609.008943 211.235200
 18451	1 84.117845 710.709922 8.468549
 18452	1 84.120675 710.612077 196.818602
 18453	1 84.121350 722.865095 54.211003
 18454	1 84.121506 633.283506 139.745752
 18455	1 84.133344 638.801406 259.627264
 18456	1 84.134397 668.679989 364.429576
 18457	1 84.134823 681.105841 26.970121
 18458	1 84.135736 746.775061 350.839530
 18459	1 84.139619 644.633177 81.525055
 18460	1 84.141067 681.484589 33.696430
 18461	1 84.146955 626.650824 346.268603
 18462	1 84.168373 699.401123 96.557771
 18463	1 84.173154 615.094789 221.604704
 18464	1 84.175322 722.912930 279.423607
 18465	1 84.178372 723.258193 223.247019
 18466	1 84.186414 729.367340 380.759323
 18467	1 84.192902 680.883165 136.845218
 18468	1 84.196373 614.617403 103.013248
 18469	1 84.196869 602.728540 216.058691
 18470	1 84.199779 663.441133 278.823279
 18471	1 84.202422 668.545612 200.862692
 18472	1 84.203340 710.955204 65.056084
 18473	1 84.204758 705.086129 169.246991
 18474	1 84.205807 656.797043 377.729667
 18475	1 84.221995 639.291640 140.891686
 18476	1 84.223473 705.340715 3.119854
 18477	1 84.233292 662.619748 344.285501
 18478	1 84.233292 663.173763 338.564959
 18479	1 84.234399 602.672072 55.152735
 18480	1 84.238733 734.616004 145.390614
 18481	1 84.241346 656.631264 324.092269
 18482	1 84.244027 602.959707 134.666614
 18483	1 84.244412 710.500527 356.259314
 18484	1 84.251528 705.307813 87.835415
 18485	1 84.252602 650.588721 285.027446
 18486	1 84.252602 651.250648 290.747988
 18487	1 84.256630 614.580130 203.026224
 18488	1 84.258436 741.319681 206.917587
 18489	1 84.263859 740.519616 233.522090
 18490	1 84.264164 657.289311 295.640902
 18491	1 84.265452 692.930662 319.244228
 18492	1 84.278290 728.686510 2.508676
 18493	1 84.289706 663.184068 301.677758
 18494	1 84.293689 603.206130 292.834049
 18495	1 84.294383 638.594811 74.197968
 18496	1 84.294383 638.914583 79.918509
 18497	1 84.297058 722.881637 9.334913
 18498	1 84.298006 704.626310 328.021465
 18499	1 84.302543 681.375213 379.825725
 18500	1 84.303811 633.178641 46.593832
 18501	1 84.304325 693.173626 222.104433
 18502	1 84.314414 747.440595 273.487794
 18503	1 84.332553 716.670240 363.935159
 18504	1 84.332788 608.718832 127.301052
 18505	1 84.332788 609.375490 119.485729
 18506	1 84.333226 722.800249 15.793015
 18507	1 84.345063 651.188384 352.254891
 18508	1 84.347272 746.987575 323.386394
 18509	1 84.349728 644.558741 279.460421
 18510	1 84.365585 656.860541 175.917136
 18511	1 84.369872 638.993954 161.561545
 18512	1 84.376829 746.967640 40.499921
 18513	1 84.379344 663.391872 24.965032
 18514	1 84.382553 680.967206 196.405671
 18515	1 84.385874 711.445389 107.847998
 18516	1 84.391944 615.467176 70.564471
 18517	1 84.392124 621.344345 160.787153
 18518	1 84.393407 746.588335 388.604971
 18519	1 84.398810 603.239803 242.835619
 18520	1 84.408025 669.328219 256.035570
 18521	1 84.413517 663.024732 206.224404
 18522	1 84.414286 620.694167 128.471939
 18523	1 84.424378 615.404352 27.835300
 18524	1 84.450525 717.065444 268.058267
 18525	1 84.457101 675.276006 189.233221
 18526	1 84.460344 669.382431 121.187782
 18527	1 84.462133 657.497727 143.552223
 18528	1 84.462438 609.115238 19.525176
 18529	1 84.469281 704.666618 16.015792
 18530	1 84.469433 705.442633 278.435191
 18531	1 84.469735 632.518710 343.274849
 18532	1 84.470002 729.275525 19.377317
 18533	1 84.470869 699.368664 90.308657
 18534	1 84.477302 675.259699 177.727228
 18535	1 84.477723 698.806409 32.769768
 18536	1 84.480628 710.712411 236.606022
 18537	1 84.493941 651.364683 169.033300
 18538	1 84.502512 621.175510 387.470619
 18539	1 84.504918 669.418656 194.613578
 18540	1 84.505507 609.115049 133.186708
 18541	1 84.505932 620.599369 47.702798
 18542	1 84.507214 699.462806 252.221753
 18543	1 84.515260 615.409453 129.007144
 18544	1 84.516831 705.242954 216.006288
 18545	1 84.533030 681.487253 265.665782
 18546	1 84.550887 704.936610 132.595758
 18547	1 84.563461 620.694109 275.914606
 18548	1 84.563461 621.477710 270.194064
 18549	1 84.563889 717.320528 247.994374
 18550	1 84.564526 692.957944 127.097418
 18551	1 84.579298 639.024338 107.132519
 18552	1 84.587373 621.433977 299.013865
 18553	1 84.593492 717.012325 239.566973
 18554	1 84.595177 645.006720 260.982484
 18555	1 84.610981 740.963435 154.436270
 18556	1 84.611247 602.871038 29.518355
 18557	1 84.613039 722.574450 316.221744
 18558	1 84.613039 723.295452 310.501202
 18559	1 84.613100 603.098578 127.359277
 18560	1 84.613551 710.595429 133.214910
 18561	1 84.622032 669.020470 138.836273
 18562	1 84.625700 735.374388 253.917045
 18563	1 84.629968 662.691477 386.377602
 18564	1 84.634960 717.255904 139.891330
 18565	1 84.641287 717.286937 105.367452
 18566	1 84.654892 645.200518 299.022162
 18567	1 84.656403 627.046486 190.824694
 18568	1 84.659107 740.898941 112.356004
 18569	1 84.661385 614.980782 343.626376
 18570	1 84.674080 663.124487 354.303295
 18571	1 84.681485 603.431998 177.863893
 18572	1 84.690774 723.276061 150.965579
 18573	1 84.698541 747.091286 194.170238
 18574	1 84.709588 639.234978 197.224347
 18575	1 84.734156 693.408354 205.100617
 18576	1 84.734345 681.466126 95.761378
 18577	1 84.745828 717.391713 177.003674
 18578	1 84.747452 621.283883 172.246592
 18579	1 84.748708 716.695403 322.776948
 18580	1 84.750977 722.877461 174.335175
 18581	1 84.759013 645.199065 171.083780
 18582	1 84.761713 704.696027 233.529530
 18583	1 84.771598 675.483978 97.534220
 18584	1 84.774413 614.986498 43.448521
 18585	1 84.782264 699.298078 172.590383
 18586	1 84.784134 698.657116 320.542356
 18587	1 84.786257 662.554631 103.834829
 18588	1 84.786257 663.157275 109.555371
 18589	1 84.786318 723.050340 370.794643
 18590	1 84.786318 723.360802 365.074101
 18591	1 84.790177 711.332232 124.671418
 18592	1 84.795302 692.596726 98.086282
 18593	1 84.797794 638.637639 367.834748
 18594	1 84.800984 638.983361 40.335938
 18595	1 84.800993 698.868694 340.525025
 18596	1 84.807589 735.423253 237.570398
 18597	1 84.813600 633.259205 180.657209
 18598	1 84.833772 675.158176 236.768814
 18599	1 84.833772 675.440620 246.972964
 18600	1 84.836968 621.317265 285.081376
 18601	1 84.837810 662.710452 362.706701
 18602	1 84.846388 711.191852 300.178802
 18603	1 84.848971 735.325719 33.478794
 18604	1 84.851692 734.681386 169.327820
 18605	1 84.851754 699.095299 279.243189
 18606	1 84.852564 651.139840 65.696884
 18607	1 84.857386 717.064628 201.581426
 18608	1 84.858352 627.422347 392.720986
 18609	1 84.858767 663.391658 187.346660
 18610	1 84.863632 735.242816 45.790920
 18611	1 84.863768 638.879604 242.701577
 18612	1 84.879583 734.778697 93.648468
 18613	1 84.888208 740.689498 350.474729
 18614	1 84.891635 674.977812 150.354136
 18615	1 84.897116 603.049314 382.709164
 18616	1 84.915417 747.003147 339.578435
 18617	1 84.915417 747.227062 333.857893
 18618	1 84.919380 620.584711 196.647512
 18619	1 84.922338 662.714883 67.638202
 18620	1 84.925079 602.830514 320.712669
 18621	1 84.928102 608.655054 5.342310
 18622	1 84.929819 729.081582 234.288304
 18623	1 84.933539 723.291955 105.146781
 18624	1 84.935177 729.176257 54.693674
 18625	1 84.939660 729.180089 196.204185
 18626	1 84.951048 723.008449 85.430354
 18627	1 84.956039 686.922735 176.273176
 18628	1 84.981338 675.135098 327.426060
 18629	1 84.981338 675.472933 316.299145
 18630	1 84.981725 651.177560 152.159895
 18631	1 84.984469 686.630953 197.676143
 18632	1 84.999041 662.586863 373.349724
 18633	1 84.999041 662.636331 379.070265
 18634	1 85.003772 686.582946 294.220735
 18635	1 85.003882 626.657234 231.275289
 18636	1 85.009318 614.939139 58.864444
 18637	1 85.014875 669.167056 183.444034
 18638	1 85.021958 657.235336 105.731642
 18639	1 85.025509 740.841576 283.414359
 18640	1 85.033790 633.334497 191.738203
 18641	1 85.051438 656.664753 40.285985
 18642	1 85.053419 728.888108 257.991161
 18643	1 85.061678 740.832358 391.785152
 18644	1 85.066708 638.571684 58.251754
 18645	1 85.069279 740.641895 82.927099
 18646	1 85.073501 650.704346 217.632475
 18647	1 85.088610 663.113576 311.838964
 18648	1 85.088708 614.651596 176.677419
 18649	1 85.099377 602.609084 35.336822
 18650	1 85.107041 645.087905 376.429134
 18651	1 85.117516 663.425738 217.705640
 18652	1 85.119033 705.433285 143.067257
 18653	1 85.127187 734.507298 327.956868
 18654	1 85.130471 669.235119 350.838692
 18655	1 85.131895 626.613727 325.600913
 18656	1 85.145296 687.103073 229.376914
 18657	1 85.151525 632.821224 320.164590
 18658	1 85.151572 723.393003 384.299808
 18659	1 85.157639 728.892281 130.725114
 18660	1 85.163036 656.912972 118.501186
 18661	1 85.176308 734.833103 356.789481
 18662	1 85.178248 662.580506 17.199972
 18663	1 85.178673 626.724128 50.579706
 18664	1 85.181016 735.168219 10.183566
 18665	1 85.184546 621.191072 309.946746
 18666	1 85.187930 735.383388 314.620850
 18667	1 85.191615 650.661257 191.321434
 18668	1 85.191667 626.699091 339.980063
 18669	1 85.191895 693.052281 87.122946
 18670	1 85.199050 687.354528 145.543945
 18671	1 85.206929 668.829111 229.716339
 18672	1 85.215597 723.271890 293.993171
 18673	1 85.218341 729.296009 272.590075
 18674	1 85.218731 710.796325 324.547151
 18675	1 85.226971 728.909480 172.024732
 18676	1 85.230370 620.869261 236.353147
 18677	1 85.230370 620.907752 228.537824
 18678	1 85.234924 734.810517 179.515822
 18679	1 85.238623 686.652810 308.883086
 18680	1 85.244302 681.195761 106.930923
 18681	1 85.249235 710.701408 382.082782
 18682	1 85.249970 686.850268 52.786589
 18683	1 85.253009 674.883718 215.858354
 18684	1 85.254853 729.365391 43.985985
 18685	1 85.259455 639.181473 312.453384
 18686	1 85.259687 746.689523 126.924350
 18687	1 85.267437 639.136625 330.106087
 18688	1 85.267437 639.319918 335.826628
 18689	1 85.271295 746.620444 120.161203
 18690	1 85.280263 741.173043 16.976500
 18691	1 85.282563 603.271024 164.540993
 18692	1 85.297122 651.266484 335.533783
 18693	1 85.306645 717.438039 380.369377
 18694	1 85.310753 716.888058 49.723303
 18695	1 85.314165 614.679939 136.772204
 18696	1 85.315856 620.691401 15.436803
 18697	1 85.315856 621.263298 6.706033
 18698	1 85.320898 603.284358 66.221042
 18699	1 85.326661 620.779668 332.799601
 18700	1 85.327417 686.732374 256.201869
 18701	1 85.332846 699.264090 58.746625
 18702	1 85.334952 681.312037 217.055707
 18703	1 85.337424 692.975793 369.450440
 18704	1 85.339444 705.134663 240.753041
 18705	1 85.340114 651.333681 259.738684
 18706	1 85.369252 729.487345 154.784290
 18707	1 85.371531 729.299570 78.497931
 18708	1 85.372452 633.050430 326.897411
 18709	1 85.373058 668.510164 331.878143
 18710	1 85.373966 627.048877 24.148277
 18711	1 85.376413 747.215710 81.098743
 18712	1 85.390796 747.365161 61.329611
 18713	1 85.391110 657.377767 242.233536
 18714	1 85.394160 729.277142 117.751666
 18715	1 85.398547 657.215346 68.959570
 18716	1 85.400028 638.594345 181.062617
 18717	1 85.401828 627.106515 118.969746
 18718	1 85.406859 680.888215 147.895757
 18719	1 85.409718 638.954128 353.178813
 18720	1 85.410452 729.339594 326.473230
 18721	1 85.411458 704.868575 202.622416
 18722	1 85.417296 710.721182 43.266697
 18723	1 85.422458 686.680838 269.484240
